timestamp,open,high,low,close,volume,adjustedClose,dividendAmount,splitCoefficient
2020-08-06,125.0,126.26,125.0,126.12,3417131,101.299119051963,0.0000,1.0
2020-08-05,126.73,126.75,124.61,125.45,3675400,100.760977521953,0.0000,1.0
2020-08-04,123.82,125.86,123.82,125.84,3431366,101.074224084198,0.0000,1.0
2014-07-01,181.7,187.27,181.7,186.35,6643100,118.277970673791,0.0000,1.0
2020-08-03,123.5,124.41,122.15,124.31,3526574,99.8453337246233,0.0000,1.0
2019-07-22,150.16,151.94,149.7,149.74,4093239,114.742458689625,0.0000,1.0
2014-07-02,186.34,188.99,186.17,188.39,5093000,119.572776470273,0.0000,1.0
2002-12-10,78.6,81.0,78.6,80.8,6869800,43.1695983078785,0.0000,1.0
2014-07-03,188.39,188.806,187.35,188.53,2422400,119.661635691601,0.0000,1.0
2002-12-11,80.8,82.48,79.99,81.44,6661000,43.5115357202181,0.0000,1.0
2019-07-12,141.92,142.92,141.66,142.74,2786276,109.378513111774,0.0000,1.0
2002-12-02,88.6,89.46,86.3,87.3,9694200,46.6424001519529,0.0000,1.0
2019-07-15,142.89,143.51,142.12,143.32,2368309,109.822954316796,0.0000,1.0
2007-12-20,108.42,109.49,107.61,108.84,8030900,61.252269824814,0.0000,1.0
2002-12-03,86.72,87.03,85.15,85.21,7027800,45.5257607897812,0.0000,1.0
2007-12-21,109.75,111.16,109.15,111.05,13246600,62.4959993021462,0.0000,1.0
2002-12-04,83.41,84.86,82.82,83.69,10053500,44.7136594354746,0.0000,1.0
2019-07-17,143.61,143.8,141.95,143.07,6064265,109.631384831872,0.0000,1.0
2002-12-05,84.9,84.98,82.6,83.06,6900000,44.3770647952028,0.0000,1.0
2019-07-16,143.17,144.04,143.02,143.53,3474688,109.983872684131,0.0000,1.0
2002-12-06,81.5,82.75,81.07,82.32,7594800,43.9816996621851,0.0000,1.0
2019-07-19,149.96,151.58,149.55,149.68,7290678,114.696482013243,0.0000,1.0
2007-12-24,111.2,112.0,110.55,111.65,2342400,62.8336634136391,0.0000,1.0
2019-07-18,142.5,150.31,142.2,149.63,12695387,114.658168116258,0.0000,1.0
2007-12-26,111.25,112.19,110.9,111.56,3849400,62.7830137969152,0.0000,1.0
2002-12-09,81.0,81.33,79.5,79.59,8841900,42.5231228876739,0.0000,1.0
2007-12-27,110.75,111.3,109.49,109.6,4513600,61.6799776993717,0.0000,1.0
2007-12-28,110.76,110.76,109.108,110.09,5834500,61.9557367237576,0.0000,1.0
2020-08-18,125.0,125.5,124.24,124.92,2882355,101.644074385442,0.0000,1.0
2008-06-09,125.38,126.18,124.06,125.86,5584000,71.3905660900302,0.0000,1.0
2020-08-17,125.25,125.59,124.41,124.44,3336459,101.25351117935,0.0000,1.0
2020-08-19,124.83,125.5,123.5,123.84,3743949,100.765307171735,0.0000,1.0
2020-08-10,125.42,127.24,125.1849,127.11,3968295,103.426019013237,0.0000,1.0
2014-07-11,187.73,188.35,186.705,188.0,2402500,119.325240068005,0.0000,1.0
2008-06-03,127.48,129.0,127.46,127.84,7238200,72.5136657313639,0.0000,1.0
2014-07-10,186.44,188.05,186.21,187.7,3177800,119.134827450875,0.0000,1.0
2008-06-02,128.67,129.37,126.7,127.36,7599300,72.2413991516467,0.0000,1.0
2020-08-14,124.2,125.56,123.91,125.27,2963753,101.928860056551,0.0000,1.0
2019-07-31,149.7,150.18,146.39,148.24,3722907,113.593041780085,0.0000,1.0
2014-07-15,189.54,190.08,188.21,188.49,4864700,119.63624734265,0.0000,1.0
2008-06-05,127.41,129.04,127.2,128.47,6153300,72.8710156172428,0.0000,1.0
2020-08-13,125.96,126.39,124.77,125.03,3171258,101.733578453505,0.0000,1.0
2019-07-30,150.0,150.4,149.22,149.77,2632726,114.765447027815,0.0000,1.0
2014-07-16,192.24,193.36,190.76,192.36,7812600,122.092570103624,0.0000,1.0
2008-06-04,127.24,128.5,126.45,127.55,6432300,72.3491713394514,0.0000,1.0
2020-08-12,127.61,127.79,125.876,126.7,3530177,103.092412941366,0.0000,1.0
2020-08-11,128.76,130.47,126.61,126.75,5001176,103.133096608668,0.0000,1.0
2014-07-14,188.55,190.44,188.53,189.86,4501100,120.505798294209,0.0000,1.0
2008-06-06,127.6,128.14,124.74,124.94,7886200,70.8687218122388,0.0000,1.0
2019-07-24,150.12,151.45,149.2,150.03,2952435,114.964679292135,0.0000,1.0
2014-07-08,187.65,188.08,186.37,187.22,3135100,118.830167263467,0.0000,1.0
2019-07-23,150.57,150.72,148.38,150.38,3742204,115.232876571028,0.0000,1.0
2014-07-09,187.68,188.9,186.89,188.42,3309600,119.591817731986,0.0000,1.0
2019-07-26,151.0,151.41,150.1,151.36,2904494,115.983828951927,0.0000,1.0
2019-07-25,149.82,150.62,148.61,150.39,3102113,115.240539350425,0.0000,1.0
2014-07-07,187.61,188.27,187.44,188.04,2958700,119.350628416955,0.0000,1.0
2007-12-10,109.0,110.26,109.0,109.39,4442200,61.5617952603492,0.0000,1.0
2007-12-11,108.9,110.4,106.46,106.99,8439700,60.2111388143775,0.0000,1.0
2007-12-12,108.95,110.2,107.38,108.47,7879800,61.0440436227267,0.0000,1.0
2008-06-10,124.88,126.722,124.63,125.94,5384200,71.4359438533164,0.0000,1.0
2007-12-13,108.0,108.64,106.94,108.18,6252800,60.8808393021718,0.0000,1.0
2019-07-29,151.11,151.48,150.32,150.88,2075528,115.616015540874,0.0000,1.0
2007-12-14,107.31,107.56,104.1,105.77,9711200,59.5245551210086,0.0000,1.0
2007-12-17,105.37,105.99,104.0,104.53,7131100,58.8267159572566,0.0000,1.0
2007-12-18,104.4,106.97,104.13,106.31,8042000,59.8284528213522,0.0000,1.0
2007-12-19,106.54,108.38,105.87,107.14,7031100,60.2955548422507,0.0000,1.0
2014-07-22,191.59,194.72,191.56,194.09,4853000,123.19061619574,0.0000,1.0
2014-07-23,194.11,194.9,193.57,193.63,3584200,122.898650182807,0.0000,1.0
2014-07-21,191.3,191.7,189.25,190.85,4154400,121.134159930738,0.0000,1.0
2014-07-24,193.95,195.62,193.75,195.24,3612700,123.92053122807,0.0000,1.0
2014-07-25,195.3,195.9,193.7901,194.4,3376400,123.387375900107,0.0000,1.0
2014-07-17,192.36,195.95,192.0,192.49,8872300,122.175082237714,0.0000,1.0
2014-07-18,191.96,193.44,190.0,192.5,8166400,122.181429324952,0.0000,1.0
2007-12-03,105.45,107.14,104.58,105.83,7918800,59.5583215321579,0.0000,1.0
2007-12-04,105.83,107.42,104.72,106.63,6361800,60.0085403474818,0.0000,1.0
2007-12-05,107.46,108.52,106.98,108.16,6090400,60.8695838317887,0.0000,1.0
2007-12-06,108.0,110.0,107.93,109.7,5315500,61.7362550512872,0.0000,1.0
2007-12-07,109.68,110.0,107.95,108.86,5985500,61.2635252951971,0.0000,1.0
2014-07-30,195.2,195.99,192.9,194.0,3943800,123.133492410601,0.0000,1.0
2001-05-31,112.65,113.86,111.64,111.8,6724100,59.1552609006384,0.0000,1.0
2014-07-31,192.84,194.29,191.54,191.67,4207500,121.654621084226,0.0000,1.0
2001-05-30,114.0,114.1,112.0,112.65,9598700,59.6050102008668,0.0000,1.0
2014-07-28,194.3,196.4,193.65,195.78,3242400,124.263273938904,0.0000,1.0
2014-07-29,195.3,195.89,194.54,194.57,3264100,123.495276383147,0.0000,1.0
2001-05-29,117.35,117.59,115.08,115.27,5818000,60.9912962792181,0.0000,1.0
2001-05-25,119.52,119.9,117.76,117.8,5629100,62.3299618434275,0.0000,1.0
2013-01-09,193.48,193.49,191.65,192.32,3212000,118.414742251589,0.0000,1.0
2001-05-24,117.5,119.6,117.5,119.6,7726400,63.2823721262643,0.0000,1.0
2001-05-21,117.95,119.9,117.55,119.04,8409400,62.9860667049373,0.0000,1.0
2001-05-23,117.8,118.95,117.1,117.4,6402600,62.1183151139083,0.0000,1.0
2001-05-22,119.7,119.7,117.25,118.01,6005300,62.4410763764252,0.0000,1.0
2013-01-02,194.09,196.35,193.8,196.35,4234100,120.896082784419,0.0000,1.0
2013-01-04,194.19,194.46,192.78,193.99,3380200,119.442990065442,0.0000,1.0
2013-01-03,195.67,196.29,194.44,195.27,3644700,120.231108150311,0.0000,1.0
2013-01-08,192.92,193.3,191.605,192.87,3026900,118.753386741181,0.0000,1.0
2013-01-07,193.4,193.78,192.34,193.14,2862300,118.919630399708,0.0000,1.0
2013-01-11,194.15,195.0,192.9,194.45,3880400,119.726220002191,0.0000,1.0
2013-01-10,192.65,192.96,191.28,192.88,3608100,118.759543913719,0.0000,1.0
2001-05-18,115.07,117.68,114.9,117.44,6714900,62.1394797868602,0.0000,1.0
2001-05-17,115.8,117.09,115.05,115.07,6887700,60.8854729144585,0.0000,1.0
2001-05-14,111.2,113.18,111.0,112.56,5254800,59.557389686725,0.0000,1.0
2001-05-16,112.5,115.8,112.2,115.8,7796700,61.2717281958311,0.0000,1.0
2001-05-15,113.5,114.15,112.5,113.58,5873400,60.0970888469991,0.0000,1.0
2001-05-10,118.5,118.9,115.2,115.2,7993900,60.9542581015522,0.0000,1.0
2001-05-11,113.75,114.15,110.96,111.81,8390200,59.1605520688763,0.0000,1.0
2001-05-07,116.2,117.25,115.0,115.9,6088600,61.2517830419673,0.0000,1.0
2001-05-09,116.2,118.18,115.3,116.98,7680200,61.896086047913,0.0000,1.0
2001-05-08,117.25,117.75,115.5,117.7,7605800,62.2770501610477,0.1400,1.0
2001-05-03,114.6,115.1,112.35,113.7,6578000,60.0891089894019,0.0000,1.0
2008-06-19,123.84,125.62,122.36,125.02,7570200,70.914099575525,0.0000,1.0
2001-05-02,118.3,118.95,113.74,115.4,9706200,60.9875389391116,0.0000,1.0
2001-05-04,112.0,115.86,111.2,115.86,8681400,61.2306435137389,0.0000,1.0
2009-01-14,84.2,84.82,82.11,83.19,9470000,47.6480265989757,0.0000,1.0
2012-06-29,194.55,195.81,192.41,195.58,5259600,119.379056438054,0.0000,1.0
2009-01-13,85.5,86.59,84.79,85.34,7657200,48.8794637571413,0.0000,1.0
2009-01-16,84.61,85.74,83.08,84.92,11245300,48.6389039401973,0.0000,1.0
2001-05-01,115.85,118.65,114.9,118.51,7790800,62.6311372588744,0.0000,1.0
2009-01-15,83.34,84.83,82.256,84.12,11734800,48.1806947650659,0.0000,1.0
2013-01-24,203.91,205.06,203.08,204.42,4447200,125.864921022618,0.0000,1.0
2008-06-12,123.85,125.09,123.13,123.85,6748600,70.2504497874642,0.0000,1.0
2013-01-23,203.5,208.58,203.36,204.72,12530500,126.049636198759,0.0000,1.0
2008-06-11,125.9,125.9,122.86,123.25,7207200,69.9101165628176,0.0000,1.0
2009-01-12,84.57,86.6,84.42,85.71,8072700,49.0913855006395,0.0000,1.0
2013-01-25,204.45,205.18,204.13,204.97,3358900,126.20356551221,0.0000,1.0
2008-06-13,124.42,126.57,124.15,126.15,6379600,71.5550604819427,0.0000,1.0
2013-01-28,204.85,206.22,204.29,204.93,2823700,126.178936822058,0.0000,1.0
2008-06-16,125.46,127.14,124.6466,126.71,6280200,71.8727048249462,0.0000,1.0
2008-06-18,124.55,125.4312,123.7,124.16,6614700,70.4262886201982,0.0000,1.0
2013-01-29,204.34,205.7301,203.64,203.9,3617100,125.544748050639,0.0000,1.0
2008-06-17,127.1,127.1,124.62,125.1,5277900,70.9594773388112,0.0000,1.0
2013-01-31,203.32,204.4699,202.96,203.07,3091400,125.033702729982,0.0000,1.0
2013-01-30,203.69,204.88,203.186,203.52,2998400,125.310775494194,0.0000,1.0
2008-06-20,123.14,125.02,122.5,122.74,9624900,69.620833321868,0.0000,1.0
2009-01-07,87.83,88.8,87.12,87.79,8455100,50.2827293559812,0.0000,1.0
2009-01-06,87.11,90.41,86.37,89.23,9649500,51.1075058712177,0.0000,1.0
2009-01-09,87.05,87.5,84.25,84.7,7440300,48.5128964170362,0.0000,1.0
2009-01-08,87.81,88.14,85.98,87.18,7231800,49.9333448599435,0.0000,1.0
2009-01-02,83.89,87.59,83.89,87.37,7558200,50.0421695390372,0.0000,1.0
2009-01-05,86.42,87.67,86.18,86.82,8315700,49.7271507311344,0.0000,1.0
2008-06-23,123.0,124.5,122.4,123.46,5852300,70.0292331914439,0.0000,1.0
2013-01-15,191.31,192.73,190.39,192.5,4172100,118.525571357274,0.0000,1.0
2008-06-25,123.67,125.83,123.2,124.58,7131500,70.6645218774509,0.0000,1.0
2013-01-14,192.82,193.28,191.75,192.62,4172200,118.59945742773,0.0000,1.0
2008-06-24,123.08,124.25,121.9,123.46,7552900,70.0292331914439,0.0000,1.0
2013-01-17,193.85,194.46,193.24,193.65,3881600,119.233646199148,0.0000,1.0
2008-06-27,121.02,122.05,118.26,120.05,11660400,68.0950060313692,0.0000,1.0
2013-01-16,192.0,193.18,191.35,192.59,2962900,118.580985910116,0.0000,1.0
2008-06-26,123.43,123.82,120.76,121.13,9710600,68.707605835733,0.0000,1.0
2013-01-18,194.03,195.0,193.8,194.47,4559600,119.738534347268,0.0000,1.0
2007-12-31,109.25,110.0,107.26,108.1,5732300,60.8358174206394,0.0000,1.0
2008-06-30,119.99,120.22,118.15,118.53,8439000,67.2328285289312,0.0000,1.0
2013-01-22,194.36,196.08,194.01,196.08,7172300,120.729839125892,0.0000,1.0
2012-06-08,193.71,195.14,192.7,195.14,2479200,119.110487132232,0.0000,1.0
2012-06-07,195.28,195.8299,193.94,194.44,3701100,118.68321778206,0.0000,1.0
2009-01-30,92.23,93.48,91.25,91.65,9617000,52.4935886259901,0.0000,1.0
2012-06-15,196.08,199.27,195.4,199.1,6389000,121.527610884634,0.0000,1.0
2012-06-14,193.0,195.83,192.74,195.1,3585000,119.086071740794,0.0000,1.0
2012-06-11,196.6,196.7,192.37,192.51,3273300,117.505175145157,0.0000,1.0
2012-06-13,194.36,195.19,192.345,193.1,3247700,117.865302168874,0.0000,1.0
2012-06-12,192.14,194.67,192.14,194.55,3023700,118.750360108516,0.0000,1.0
2009-01-29,93.58,94.58,92.02,92.51,9233500,52.9861634892564,0.0000,1.0
2009-01-28,92.7,94.94,91.91,94.82,13407200,54.3092424824483,0.0000,1.0
2012-06-19,198.83,199.99,198.8,198.93,3297600,121.42384547102,0.0000,1.0
2012-06-18,197.57,199.64,197.17,198.29,3378900,121.033199208006,0.0000,1.0
2009-01-27,91.77,91.97,90.5,91.66,8720800,52.4993162406793,0.0000,1.0
2021-03-31,134.54,134.71,132.71,133.26,4945315,111.427872188667,0.0000,1.0
2009-01-26,89.77,92.67,89.52,91.6,9840800,52.4649505525444,0.0000,1.0
2021-03-30,135.86,136.27,134.02,134.72,4790366,112.648678832787,0.0000,1.0
2009-01-21,86.35,91.6,86.0,91.42,24905000,52.3618534881399,0.0000,1.0
2009-01-20,84.76,84.92,81.76,81.98,13800100,46.9549852215894,0.0000,1.0
2009-01-23,88.4,90.7,87.81,89.49,10253700,51.2564238531354,0.0000,1.0
2009-01-22,89.83,90.74,88.11,90.07,12350700,51.5886255051056,0.0000,1.0
2015-02-26,163.74,164.14,159.77,160.87,7110571,104.135101106127,0.0000,1.0
2012-06-20,198.7,199.74,197.5,198.78,3378200,121.332287753126,0.0000,1.0
2015-02-27,161.05,162.29,160.16,161.94,4410037,104.827738379599,0.0000,1.0
2015-02-24,162.49,164.99,161.51,164.83,4701626,106.69850634253,0.0000,1.0
2015-02-25,164.94,164.96,162.58,162.81,4004559,105.390910742143,0.0000,1.0
2015-02-23,164.23,164.4,162.5,162.91,2714434,105.455643197607,0.0000,1.0
2012-06-26,193.54,193.68,190.75,191.95,3435900,117.16335966502,0.0000,1.0
2012-06-25,192.48,193.39,191.68,192.86,3211600,117.718809820243,0.0000,1.0
2012-06-28,191.23,192.08,188.9,191.4,3967300,116.827648032742,0.0000,1.0
2012-06-27,192.14,193.7,190.9,193.0,2762700,117.804263690278,0.0000,1.0
2012-06-22,193.87,194.88,193.22,193.7,8823000,118.23153304045,0.0000,1.0
2012-06-21,199.07,199.45,193.19,193.39,4316600,118.042313756802,0.0000,1.0
2021-03-29,135.98,137.07,135.51,135.86,4622664,113.601911417922,0.0000,1.0
2018-01-04,159.65,162.32,159.37,161.7,7363843,115.748878033311,0.0000,1.0
2018-01-05,162.44,162.9,161.1,162.49,5162075,116.314379663777,0.0000,1.0
2018-01-08,162.66,163.91,161.7,163.47,5101023,117.015888015494,0.0000,1.0
2018-01-09,163.9,164.53,163.06,163.83,4333418,117.273584961023,0.0000,1.0
2015-02-20,163.64,164.34,162.09,163.65,3352781,105.934663368046,0.0000,1.0
2018-01-02,154.5,154.81,153.54,154.25,4195225,110.415982910564,0.0000,1.0
2018-01-03,157.34,159.81,156.33,158.49,9439063,113.451080269013,0.0000,1.0
2015-02-17,159.75,161.41,159.73,160.96,2893590,104.193360316045,0.0000,1.0
2015-02-18,161.86,162.47,160.64,162.19,4358252,104.989569518261,0.0000,1.0
2015-02-13,158.78,160.8,158.64,160.4,3706919,103.830858565442,0.0000,1.0
2015-02-11,157.76,159.09,157.17,158.2,3626658,102.406744545218,0.0000,1.0
2015-02-12,158.72,159.5,158.09,158.52,3333063,102.613888402705,0.0000,1.0
2015-02-19,162.05,164.49,161.44,163.89,3504269,106.090021261162,0.0000,1.0
2016-12-28,167.29,167.74,166.0,166.19,1757500,114.515680327905,0.0000,1.0
2016-12-29,166.02,166.99,166.0,166.6,1663542,114.798196898905,0.0000,1.0
2016-12-22,167.36,168.23,166.58,167.06,2802631,115.11516671027,0.0000,1.0
2016-12-23,167.0,167.49,166.45,166.71,1701228,114.87399402771,0.0000,1.0
2015-02-10,156.74,158.56,155.08,158.56,4440614,102.639781384891,0.0000,1.0
2016-12-20,167.49,168.25,166.45,167.6,2174569,115.487261706221,0.0000,1.0
2005-07-01,74.3,75.33,74.3,74.67,4353100,40.6949548078526,0.0000,1.0
2016-12-21,166.25,167.94,165.25,167.33,3575210,115.301214208246,0.0000,1.0
2016-12-27,166.98,167.98,166.85,167.14,1397455,115.170291894856,0.0000,1.0
2015-02-06,157.34,158.08,156.23,156.72,3256440,101.44870420434,1.1000,1.0
2015-02-04,157.21,158.71,156.7,156.96,3678339,100.89588526114,0.0000,1.0
2015-02-05,157.29,158.59,157.1501,157.91,5253628,101.506557349558,0.0000,1.0
2015-02-02,154.0,154.66,151.51,154.66,4712017,99.4174159944444,0.0000,1.0
2016-12-30,166.44,166.7,165.5,165.99,2952200,114.377867366442,0.0000,1.0
2015-02-03,154.75,158.6,154.75,158.47,5539406,101.866532475363,0.0000,1.0
2012-06-04,188.34,189.38,187.0,188.54,4624500,115.081947544896,0.0000,1.0
2012-06-06,190.78,194.0,190.02,193.99,3641300,118.408544628378,0.0000,1.0
2012-06-05,187.92,189.85,187.56,189.2,3556500,115.48480150363,0.0000,1.0
2015-02-09,156.0,157.5,155.4,155.75,3057502,100.820799386332,0.0000,1.0
2012-06-01,190.12,191.72,188.6,189.08,5206400,115.411555329315,0.0000,1.0
2021-03-05,120.64,123.75,120.25,122.83,6949265,102.706630203617,0.0000,1.0
2018-01-26,166.12,167.41,165.79,167.34,3664496,119.786130179927,0.0000,1.0
2021-03-04,122.0,123.22,118.755,120.11,8068492,100.432250702242,0.0000,1.0
2021-03-03,120.5,122.634,119.98,122.36,7404269,102.313630804482,0.0000,1.0
2021-03-02,120.74,121.9,120.26,120.33,4524299,100.616207867794,0.0000,1.0
2018-01-29,167.45,168.39,166.01,166.8,3423903,119.399584761634,0.0000,1.0
2021-03-01,120.35,122.32,119.8649,120.74,5715767,100.959037130869,0.0000,1.0
2003-06-18,84.15,84.99,83.22,84.7,5941400,45.4245484247965,0.0000,1.0
2003-06-19,84.95,85.29,84.5,84.55,7277100,45.3441035338435,0.0000,1.0
2003-06-16,83.1,84.55,82.55,84.5,6492100,45.3172885701925,0.0000,1.0
2003-06-17,84.95,84.95,83.8,84.3,5873700,45.2100287155885,0.0000,1.0
2018-01-22,161.51,163.98,161.11,162.6,8340507,116.393120397133,0.0000,1.0
2018-01-23,162.82,166.26,162.51,166.25,7417268,119.005881094854,0.0000,1.0
2018-01-24,166.75,168.72,164.82,165.37,5507664,118.375955228006,0.0000,1.0
2018-01-25,165.91,166.78,165.19,165.47,3240177,118.447537712876,0.0000,1.0
2003-06-20,85.0,85.24,84.69,84.92,11900000,45.5425342648609,0.0000,1.0
2003-06-25,83.55,84.16,82.09,82.49,5548000,44.2393270314223,0.0000,1.0
2003-06-26,83.7,84.38,82.82,84.35,6374400,45.2368436792395,0.0000,1.0
2003-06-23,84.79,84.79,82.97,83.18,6311600,44.6093735298061,0.0000,1.0
2003-06-24,82.95,84.18,82.85,83.63,5062800,44.8507082026651,0.0000,1.0
2017-03-02,181.88,181.88,180.43,180.53,2918153,125.385435354387,0.0000,1.0
2006-05-31,80.15,80.83,79.61,79.9,6384900,44.0218122515634,0.0000,1.0
2018-01-16,165.1,165.29,163.35,163.85,7588202,117.287901457996,0.0000,1.0
2017-03-01,180.48,182.55,180.03,181.95,3005564,126.37168317028,0.0000,1.0
2006-05-30,80.35,80.96,80.15,80.16,5049100,44.1650622038213,0.0000,1.0
2018-01-17,168.01,169.13,167.26,168.65,11630539,120.723860731712,0.0000,1.0
2000-07-03,108.75,109.87,108.31,109.5,2304400,57.6670654000487,0.0000,1.0
2018-01-18,170.0,171.13,168.15,169.12,10948033,121.060298410597,0.0000,1.0
2022-01-25,129.14,137.3361,128.3,136.1,19715698,123.429874468554,0.0000,1.0
2018-01-19,164.46,165.4,161.3,162.37,21079530,116.228480681934,0.0000,1.0
2017-03-06,179.72,180.99,179.57,180.47,3204434,125.343762911462,0.0000,1.0
2000-07-05,105.62,105.62,101.12,105.0,14339600,55.2971860000467,0.0000,1.0
2022-01-26,136.47,137.07,133.13,134.26,8335992,121.761167862954,0.0000,1.0
2000-07-06,105.0,105.12,100.0,101.25,12932700,53.3222865000451,0.0000,1.0
2022-01-27,133.66,134.75,132.08,132.52,5499566,120.183151833745,0.0000,1.0
2000-07-07,102.69,105.06,101.62,105.06,9031700,55.3287843920468,0.0000,1.0
2022-01-28,133.19,134.53,131.79,134.5,5471497,121.978825246293,0.0000,1.0
2017-03-03,180.04,181.32,179.7649,180.05,1825048,125.052055810986,0.0000,1.0
2017-03-09,179.15,179.25,175.88,177.18,5444076,123.058723957737,0.0000,1.0
2017-03-08,180.75,180.95,179.3,179.45,3557396,124.635331381736,0.0000,1.0
2003-06-27,84.15,84.65,83.22,83.42,4532900,44.7380853553309,0.0000,1.0
2018-01-10,162.91,164.33,162.5,164.18,4150836,117.524123658064,0.0000,1.0
2017-03-07,180.71,181.29,180.1997,180.38,2977596,125.281254247074,0.0000,1.0
2018-01-11,164.8,164.94,163.3,164.2,3783614,117.538440155038,0.0000,1.0
2018-01-12,164.02,164.74,163.03,163.14,5007254,116.779665815426,0.0000,1.0
2003-06-30,83.9,84.2,82.5,82.5,7950900,44.2446900241525,0.0000,1.0
2006-05-24,79.4,80.04,79.06,79.78,7389600,43.9556968889828,0.0000,1.0
2006-05-23,80.25,81.3,79.0,79.83,5006400,43.9832449567247,0.0000,1.0
2006-05-26,80.16,80.86,79.7,80.75,3580800,44.4901294031757,0.0000,1.0
2022-01-31,134.09,134.09,132.3,133.57,5859043,121.135402885854,0.0000,1.0
2006-05-25,79.89,80.18,79.65,80.14,3995000,44.1540429767245,0.0000,1.0
2000-07-12,103.19,105.87,102.62,104.62,5550500,55.0970628507132,0.0000,1.0
2021-03-26,133.29,136.48,133.12,136.38,5567592,114.036719263773,0.0000,1.0
2000-07-13,105.44,105.94,102.0,104.0,5669700,54.7705461333796,0.0000,1.0
2021-03-25,130.33,133.24,129.77,133.07,5553966,111.269000091144,0.0000,1.0
2006-05-22,79.94,80.34,79.4,80.02,6250900,44.0879276141439,0.0000,1.0
2000-07-14,103.75,104.87,103.12,103.94,4020000,54.7389477413796,0.0000,1.0
2021-03-24,130.95,132.11,130.57,130.62,4005027,109.220386202039,0.0000,1.0
2021-03-23,130.44,131.56,129.8,130.46,4356359,109.086599172546,0.0000,1.0
2021-03-22,128.5,130.72,127.89,130.55,4164914,109.161854376636,0.0000,1.0
2000-07-17,104.44,107.87,104.19,105.5,6632700,55.5605059333803,0.0000,1.0
2000-07-18,104.12,104.81,102.62,103.31,6452700,54.4071646253793,0.0000,1.0
2000-07-19,102.37,109.5,101.0,108.75,7781400,57.2720855000484,0.0000,1.0
2000-07-10,104.69,104.94,102.87,103.31,4212200,54.4071646253793,0.0000,1.0
2000-07-11,103.25,104.0,101.0,102.0,5619800,53.7172664000454,0.0000,1.0
2024-02-02,187.1,187.39,185.615,185.79,4055411,185.79,0.0000,1.0
2003-06-03,84.32,85.24,83.24,83.82,21106600,44.9526050645389,0.0000,1.0
2003-06-04,84.0,84.96,83.83,84.25,10734400,45.1832137519375,0.0000,1.0
2003-06-02,89.0,89.08,87.25,87.33,7697200,46.8350155128392,0.0000,1.0
2006-05-17,81.85,82.2117,81.02,81.27,5936000,44.7766293076915,0.0000,1.0
2006-05-16,83.0,83.25,82.07,82.16,4454800,45.2669849134974,0.0000,1.0
2006-05-19,80.87,81.0,79.51,80.28,7019100,44.2311775664018,0.0000,1.0
2006-05-18,80.5,81.35,80.03,80.66,5443600,44.4405428812403,0.0000,1.0
2021-03-19,130.02,130.44,128.53,128.9,9844983,107.782175634993,0.0000,1.0
2006-05-12,82.4,83.69,82.3,82.39,5685700,45.3937060251102,0.0000,1.0
2021-03-18,128.94,130.995,127.79,130.06,5835669,108.752131598815,0.0000,1.0
2006-05-15,81.8,83.15,81.8,82.89,5776400,45.6691867025292,0.0000,1.0
2021-03-17,128.46,129.49,127.49,129.03,4291351,107.890877596456,0.0000,1.0
2021-03-16,128.28,128.52,127.34,128.24,4653178,107.230304138336,0.0000,1.0
2021-03-15,127.77,128.75,127.5401,128.58,3421281,107.514601576008,0.0000,1.0
2000-07-24,114.12,115.62,111.62,112.5,6814400,59.2469850000501,0.0000,1.0
2010-05-24,125.26,126.02,124.04,124.45,6868600,73.3983472546546,0.0000,1.0
2006-05-11,82.65,83.09,82.45,82.46,5274500,45.4322733199489,0.0000,1.0
2000-07-25,113.25,113.37,110.25,112.0,5566900,58.9836650667165,0.0000,1.0
2010-05-25,121.47,124.95,121.47,124.52,9494800,73.4396319819171,0.0000,1.0
2006-05-10,82.9,83.33,82.6,82.9,3430400,45.6746963160776,0.0000,1.0
2000-07-26,111.0,112.37,108.87,109.87,6670400,57.8619221507156,0.0000,1.0
2021-03-12,127.19,127.68,126.61,127.61,4010100,106.703517709709,0.0000,1.0
2010-05-26,124.89,125.94,123.0,123.23,9083200,72.6788134366499,0.0000,1.0
2000-07-27,109.87,111.5,109.31,110.31,4047400,58.0936436920491,0.0000,1.0
2021-03-11,128.09,128.64,126.78,127.14,5146937,106.310518310574,0.0000,1.0
2010-05-27,125.05,126.39,124.77,126.39,7725900,74.5425239816456,0.0000,1.0
2000-07-28,111.12,112.5,108.87,111.81,5355600,58.8836034920498,0.0000,1.0
2021-03-10,125.05,128.24,124.61,127.87,7247807,106.920921632634,0.0000,1.0
2010-05-28,125.96,126.2794,124.29,125.26,7421900,73.8760705272642,0.0000,1.0
2018-01-30,166.21,166.77,163.16,163.62,4796200,117.123261742797,0.0000,1.0
2018-01-31,163.75,164.99,162.76,163.7,4025105,117.180527730693,0.0000,1.0
2003-06-05,84.0,84.25,81.75,81.9,15256300,43.9229104603405,0.0000,1.0
2003-06-06,82.25,83.23,79.84,80.05,15160900,42.9307568052534,0.0000,1.0
2000-07-20,112.0,117.81,111.75,117.25,23048400,61.7485243667189,0.0000,1.0
2024-02-01,183.63,187.51,182.71,186.9,4669444,186.9,0.0000,1.0
2010-05-20,127.22,127.96,123.68,123.8,13176500,73.0149890729308,0.0000,1.0
2003-06-09,80.0,82.0,79.81,82.0,9756300,43.9765403876425,0.0000,1.0
